Name,Platform,Version
2023-10-10T16:23:58,gnome-control-center-faces,all,1:41.7-0ubuntu0.22.04.7
2023-10-10T16:23:58,gnome-desktop3-data,all,42.9-0ubuntu1
2023-10-10T16:23:58,gnome-disk-utility,amd64,42.0-1ubuntu1
2023-10-10T16:23:58,gnome-font-viewer,amd64,41.0-2
2023-10-10T16:23:58,gnome-initial-setup,amd64,42.0.1-1ubuntu2.3
2023-10-10T16:23:58,gnome-keyring,amd64,40.0-3ubuntu3
2023-10-10T16:23:58,gnome-keyring-pkcs11,amd64,40.0-3ubuntu3
2023-10-10T16:23:58,gnome-logs,amd64,42.0-1
2023-10-10T16:23:58,gnome-menus,amd64,3.36.0-1ubuntu3
2023-10-10T16:23:58,gnome-online-accounts,amd64,3.44.0-1ubuntu1
2023-10-10T16:23:58,gnome-power-manager,amd64,3.32.0-2build2
2023-10-10T16:23:58,gnome-remote-desktop,amd64,42.9-0ubuntu0.22.04.1
2023-10-10T16:23:58,gnome-session-bin,amd64,42.0-1ubuntu2
2023-10-10T16:23:58,gnome-session-canberra,amd64,0.30-10ubuntu1.22.04.1
2023-10-10T16:23:58,gnome-session-common,all,42.0-1ubuntu2
2023-10-10T16:23:58,gnome-settings-daemon,amd64,42.1-1ubuntu2.2
2023-10-10T16:23:58,gnome-settings-daemon-common,all,42.1-1ubuntu2.2
2023-10-10T16:23:58,gnome-shell,amd64,42.9-0ubuntu2
2023-10-10T16:23:58,gnome-shell-common,all,42.9-0ubuntu2
2023-10-10T16:23:58,gnome-shell-extension-appindicator,all,42-2~fakesync1
2023-10-10T16:23:58,gnome-shell-extension-desktop-icons-ng,all,43-2ubuntu1
2023-10-10T16:23:58,gnome-shell-extension-ubuntu-dock,all,72~ubuntu5.22.04.2.1
2023-10-10T16:23:58,gnome-startup-applications,amd64,42.0-1ubuntu2
2023-10-10T16:23:58,gnome-system-monitor,amd64,42.0-1
2023-10-10T16:23:58,gnome-terminal,amd64,3.44.0-1ubuntu1
2023-10-10T16:23:58,gnome-terminal-data,all,3.44.0-1ubuntu1
2023-10-10T16:23:58,gnome-themes-extra,amd64,3.28-1ubuntu3
2023-10-10T16:23:58,gnome-themes-extra-data,all,3.28-1ubuntu3
2023-10-10T16:23:58,gnome-user-docs,all,41.5-1ubuntu2
2023-10-10T16:23:58,gnome-video-effects,all,0.5.0-1ubuntu1
2023-10-10T16:23:58,gnumeric,amd64,1.12.51-1
2023-10-10T16:23:58,gnumeric-common,all,1.12.51-1
2023-10-10T16:23:58,gnumeric-doc,all,1.12.51-1
2023-10-10T16:23:58,gnupg,all,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,gnupg-l10n,all,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,gnupg-utils,amd64,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,gpg,amd64,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,gpg-agent,amd64,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,gpg-wks-client,amd64,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,gpg-wks-server,amd64,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,gpgconf,amd64,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,gpgsm,amd64,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,gpgv,amd64,2.2.27-3ubuntu2.1
2023-10-10T16:23:58,graphviz,amd64,2.42.2-6
2023-10-10T16:23:58,grep,amd64,3.7-1build1
2023-10-10T16:23:58,groff-base,amd64,1.22.4-8build1
2023-10-10T16:23:58,grub-common,amd64,2.06-2ubuntu7.2
2023-10-10T16:23:58,grub-efi-amd64-bin,amd64,2.06-2ubuntu14.4
2023-10-10T16:23:58,grub-efi-amd64-signed,amd64,1.187.6+2.06-2ubuntu14.4
2023-10-10T16:23:58,grub-gfxpayload-lists,amd64,0.7
2023-10-10T16:23:58,grub-pc,amd64,2.06-2ubuntu7.2
2023-10-10T16:23:58,grub-pc-bin,amd64,2.06-2ubuntu7.2
2023-10-10T16:23:58,grub2-common,amd64,2.06-2ubuntu7.2
2023-10-10T16:23:58,gsettings-desktop-schemas,all,42.0-1ubuntu1
2023-10-10T16:23:58,gsettings-ubuntu-schemas,all,0.0.7+21.10.20210712-0ubuntu2
2023-10-10T16:23:58,gsfonts,all,1:8.11+urwcyr1.0.7~pre44-4.5
2023-10-10T16:23:58,gstreamer1.0-alsa,amd64,1.20.1-1ubuntu0.1
2023-10-10T16:23:58,gstreamer1.0-clutter-3.0,amd64,3.0.27-2ubuntu1
2023-10-10T16:23:58,gstreamer1.0-gl,amd64,1.20.1-1ubuntu0.1
2023-10-10T16:23:58,gstreamer1.0-gtk3,amd64,1.20.3-0ubuntu1.1
2023-10-10T16:23:58,gstreamer1.0-packagekit,amd64,1.2.5-2ubuntu2
2023-10-10T16:23:58,gstreamer1.0-pipewire,amd64,0.3.48-1ubuntu3
2023-10-10T16:23:58,gstreamer1.0-plugins-base,amd64,1.20.1-1ubuntu0.1
2023-10-10T16:23:58,gstreamer1.0-plugins-base-apps,amd64,1.20.1-1ubuntu0.1
2023-10-10T16:23:58,gstreamer1.0-plugins-good,amd64,1.20.3-0ubuntu1.1
2023-10-10T16:23:58,gstreamer1.0-pulseaudio,amd64,1.20.3-0ubuntu1.1
2023-10-10T16:23:58,gstreamer1.0-tools,amd64,1.20.3-0ubuntu1
2023-10-10T16:23:58,gstreamer1.0-x,amd64,1.20.1-1ubuntu0.1
2023-10-10T16:23:58,gtk-update-icon-cache,amd64,3.24.33-1ubuntu2
2023-10-10T16:23:58,gtk2-engines,amd64,1:2.20.2-5build2
2023-10-10T16:23:58,gtk2-engines-murrine,amd64,0.98.2-3build2
2023-10-10T16:23:58,gtk2-engines-pixbuf,amd64,2.24.33-2ubuntu2
2023-10-10T16:23:58,gucharmap,amd64,1:14.0.3-1
2023-10-10T16:23:58,gvfs,amd64,1.48.2-0ubuntu1
2023-10-10T16:23:58,gvfs-backends,amd64,1.48.2-0ubuntu1
2023-10-10T16:23:58,gvfs-common,all,1.48.2-0ubuntu1
2023-10-10T16:23:58,gvfs-daemons,amd64,1.48.2-0ubuntu1
2023-10-10T16:23:58,gvfs-fuse,amd64,1.48.2-0ubuntu1
2023-10-10T16:23:58,gvfs-libs,amd64,1.48.2-0ubuntu1
2023-10-10T16:23:58,gzip,amd64,1.10-4ubuntu4.1
2023-10-10T16:23:58,hdparm,amd64,9.60+ds-1build3
2023-10-10T16:23:58,hicolor-icon-theme,all,0.17-2
2023-10-10T16:23:58,hostname,amd64,3.23ubuntu2
2023-10-10T16:23:58,hplip,amd64,3.21.12+dfsg0-1
2023-10-10T16:23:58,hplip-data,all,3.21.12+dfsg0-1
2023-10-10T16:23:58,humanity-icon-theme,all,0.6.16
2023-10-10T16:23:58,hunspell-en-au,all,1:2020.12.07-2
2023-10-10T16:23:58,hunspell-en-ca,all,1:2020.12.07-2
2023-10-10T16:23:58,hunspell-en-gb,all,1:7.2.0-2
2023-10-10T16:23:58,hunspell-en-us,all,1:2020.12.07-2
2023-10-10T16:23:58,hunspell-en-za,all,1:7.2.0-2
2023-10-10T16:23:58,hunspell-pt-br,all,1:7.2.0-2
2023-10-10T16:23:58,hyphen-en-ca,all,0.10
2023-10-10T16:23:58,hyphen-en-gb,all,1:7.2.0-2
2023-10-10T16:23:58,hyphen-en-us,all,2.8.8-7build2
2023-10-10T16:23:58,hyphen-pt-br,all,1:7.2.0-2
2023-10-10T16:23:58,i3,amd64,4.20.1-1
2023-10-10T16:23:58,i3-wm,amd64,4.20.1-1
2023-10-10T16:23:58,i3lock,amd64,2.13-1
2023-10-10T16:23:58,i3status,amd64,2.13-3
2023-10-10T16:23:58,i965-va-driver,amd64,2.4.1+dfsg1-1
2023-10-10T16:23:58,ibus,amd64,1.5.26-4
2023-10-10T16:23:58,ibus-data,all,1.5.26-4
2023-10-10T16:23:58,ibus-gtk,amd64,1.5.26-4
2023-10-10T16:23:58,ibus-gtk3,amd64,1.5.26-4
2023-10-10T16:23:58,ibus-gtk4,amd64,1.5.26-4
2023-10-10T16:23:58,ibus-table,all,1.16.7-1
2023-10-10T16:23:58,icc-profiles-free,all,2.0.1+dfsg-1.1
2023-10-10T16:23:58,iio-sensor-proxy,amd64,3.3-0ubuntu6
2023-10-10T16:23:58,im-config,all,0.50-2ubuntu22.04.1
2023-10-10T16:23:58,imagemagick,amd64,8:6.9.11.60+dfsg-1.3ubuntu0.22.04.3
2023-10-10T16:23:58,imagemagick-6-common,all,8:6.9.11.60+dfsg-1.3ubuntu0.22.04.3
2023-10-10T16:23:58,imagemagick-6.q16,amd64,8:6.9.11.60+dfsg-1.3ubuntu0.22.04.3
2023-10-10T16:23:58,info,amd64,6.8-4build1
2023-10-10T16:23:58,init,amd64,1.62
2023-10-10T16:23:58,init-system-helpers,all,1.62
2023-10-10T16:23:58,initramfs-tools,all,0.140ubuntu13.4
2023-10-10T16:23:58,initramfs-tools-bin,amd64,0.140ubuntu13.4
2023-10-10T16:23:58,initramfs-tools-core,all,0.140ubuntu13.4
2023-10-10T16:23:58,inputattach,amd64,1:1.7.1-1build2
2023-10-10T16:23:58,install-info,amd64,6.8-4build1
2023-10-10T16:23:58,intel-media-va-driver,amd64,22.3.1+dfsg1-1ubuntu2
2023-10-10T16:23:58,intel-microcode,amd64,3.20230808.0ubuntu0.22.04.1
2023-10-10T16:23:58,intune-portal,amd64,1.2307.12
2023-10-10T16:23:58,ipp-usb,amd64,0.9.20-1ubuntu0.22.04.1
2023-10-10T16:23:58,iproute2,amd64,5.15.0-1ubuntu2
2023-10-10T16:23:58,iptables,amd64,1.8.7-1ubuntu5.1
2023-10-10T16:23:58,iputils-ping,amd64,3:20211215-1
2023-10-10T16:23:58,iputils-tracepath,amd64,3:20211215-1
2023-10-10T16:23:58,irqbalance,amd64,1.8.0-1build1
2023-10-10T16:23:58,isc-dhcp-client,amd64,4.4.1-2.3ubuntu2.4
2023-10-10T16:23:58,isc-dhcp-common,amd64,4.4.1-2.3ubuntu2.4
2023-10-10T16:23:58,iso-codes,all,4.9.0-1
2023-10-10T16:23:58,iucode-tool,amd64,2.3.1-1build1
2023-10-10T16:23:58,iw,amd64,5.16-1build1
2023-10-10T16:23:58,java-common,all,0.72build2
2023-10-10T16:23:58,javascript-common,all,11+nmu1
2023-10-10T16:23:58,jq,amd64,1.6-2.1ubuntu3
2023-10-10T16:23:58,kbd,amd64,2.3.0-3ubuntu4.22.04
2023-10-10T16:23:58,kerneloops,amd64,0.12+git20140509-6ubuntu5
2023-10-10T16:23:58,keyboard-configuration,all,1.205ubuntu3
2023-10-10T16:23:58,keyutils,amd64,1.6.1-2ubuntu3
2023-10-10T16:23:58,klibc-utils,amd64,2.0.10-4
2023-10-10T16:23:58,kmod,amd64,29-1ubuntu1
2023-10-10T16:23:58,krb5-locales,all,1.19.2-2ubuntu0.2
2023-10-10T16:23:58,krita,amd64,1:5.0.2+dfsg-1build1
2023-10-10T16:23:58,krita-data,all,1:5.0.2+dfsg-1build1
2023-10-10T16:23:58,krita-gmic,amd64,2.9.4-4build1
2023-10-10T16:23:58,kwayland-data,all,4:5.92.0-0ubuntu1
2023-10-10T16:23:58,kwayland-integration,amd64,4:5.24.4-0ubuntu1
2023-10-10T16:23:58,language-pack-en,all,1:22.04+20230801
2023-10-10T16:23:58,language-pack-en-base,all,1:22.04+20230801
2023-10-10T16:23:58,language-pack-gnome-en,all,1:22.04+20230801
2023-10-10T16:23:58,language-pack-gnome-en-base,all,1:22.04+20230801
2023-10-10T16:23:58,language-pack-gnome-pt-base,all,1:22.04+20230801
2023-10-10T16:23:58,language-pack-pt-base,all,1:22.04+20230801
2023-10-10T16:23:58,language-selector-common,all,0.219.1
2023-10-10T16:23:58,language-selector-gnome,all,0.219.1
2023-10-10T16:23:58,laptop-detect,all,0.16
2023-10-10T16:23:58,ldap-utils,amd64,2.5.16+dfsg-0ubuntu0.22.04.1
2023-10-10T16:23:58,less,amd64,590-1ubuntu0.22.04.1
2023-10-10T16:23:58,liba52-0.7.4,amd64,0.7.4-20
2023-10-10T16:23:58,libaa1,amd64,1.4p5-50build1
2023-10-10T16:23:58,libaacs0,amd64,0.11.1-1
2023-10-10T16:23:58,libabsl20210324,amd64,0~20210324.2-2
2023-10-10T16:23:58,libabw-0.1-1,amd64,0.1.3-1build3
2023-10-10T16:23:58,libaccountsservice0,amd64,22.07.5-2ubuntu1.4
2023-10-10T16:23:58,libacl1,amd64,2.3.1-1
2023-10-10T16:23:58,libadwaita-1-0,amd64,1.1.7-0ubuntu0.22.04.1
2023-10-10T16:23:58,libaec0,amd64,1.0.6-1
2023-10-10T16:23:58,libalgorithm-diff-perl,all,1.201-1
2023-10-10T16:23:58,libalgorithm-diff-xs-perl,amd64,0.04-6build3
2023-10-10T16:23:58,libalgorithm-merge-perl,all,0.08-3
2023-10-10T16:23:58,libamd2,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:23:58,libann0,amd64,1.1.2+doc-7build1
2023-10-10T16:23:58,libanyevent-i3-perl,all,0.17-1
2023-10-10T16:23:58,libanyevent-perl,amd64,7.170-2build2
2023-10-10T16:23:58,libao-common,all,1.2.2+20180113-1.1ubuntu3
2023-10-10T16:23:58,libao4,amd64,1.2.2+20180113-1.1ubuntu3
2023-10-10T16:23:58,libaom3,amd64,3.3.0-1
2023-10-10T16:23:58,libapparmor1,amd64,3.0.4-2ubuntu2.2
2023-10-10T16:23:58,libappstream4,amd64,0.15.2-2
2023-10-10T16:23:58,libapt-pkg6.0,amd64,2.4.10
2023-10-10T16:23:58,libarchive13,amd64,3.6.0-1ubuntu1
2023-10-10T16:23:58,libargon2-1,amd64,0~20171227-0.3
2023-10-10T16:23:58,libaribb24-0,amd64,1.0.3-2
2023-10-10T16:23:58,libarmadillo10,amd64,1:10.8.2+dfsg-1
2023-10-10T16:23:58,libarpack2,amd64,3.8.0-1
2023-10-10T16:23:58,libasan5,amd64,9.5.0-1ubuntu1~22.04
2023-10-10T16:23:58,libasan6,amd64,11.4.0-1ubuntu1~22.04
2023-10-10T16:23:58,libasan8,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:23:58,libasound2,amd64,1.2.6.1-1ubuntu1
2023-10-10T16:23:58,libasound2-data,all,1.2.6.1-1ubuntu1
2023-10-10T16:23:58,libasound2-dev,amd64,1.2.6.1-1ubuntu1
2023-10-10T16:23:58,libasound2-plugins,amd64,1.2.6-1
2023-10-10T16:23:58,libaspell15,amd64,0.60.8-4build1
2023-10-10T16:23:58,libass9,amd64,1:0.15.2-1
2023-10-10T16:23:58,libassuan0,amd64,2.5.5-1build1
2023-10-10T16:23:58,libasync-interrupt-perl,amd64,1.26-1build2
2023-10-10T16:23:58,libasyncns0,amd64,0.8-6build2
2023-10-10T16:23:58,libatasmart4,amd64,0.19-5build2
2023-10-10T16:23:58,libatk-adaptor,amd64,2.38.0-3
2023-10-10T16:23:58,libatk-bridge2.0-0,amd64,2.38.0-3
2023-10-10T16:23:58,libatk-wrapper-java,all,0.38.0-5build1
2023-10-10T16:23:58,libatk-wrapper-java-jni,amd64,0.38.0-5build1
2023-10-10T16:23:58,libatk1.0-0,amd64,2.36.0-3build1
2023-10-10T16:23:58,libatk1.0-data,all,2.36.0-3build1
2023-10-10T16:23:58,libatkmm-1.6-1v5,amd64,2.28.2-1build1
2023-10-10T16:23:58,libatm1,amd64,1:2.5.1-4build2
2023-10-10T16:23:58,libatomic1,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:23:58,libatomic1,i386,12.3.0-1ubuntu1~22.04
2023-10-10T16:23:58,libatopology2,amd64,1.2.6.1-1ubuntu1
2023-10-10T16:23:58,libatspi2.0-0,amd64,2.44.0-3
2023-10-10T16:23:58,libattr1,amd64,1:2.5.1-1build1
2023-10-10T16:23:58,libaudit-common,all,1:3.0.7-1build1
2023-10-10T16:23:58,libaudit1,amd64,1:3.0.7-1build1
2023-10-10T16:23:58,libauthen-sasl-perl,all,2.1600-1.1
2023-10-10T16:23:58,libavahi-client3,amd64,0.8-5ubuntu5.1
2023-10-10T16:23:58,libavahi-common-data,amd64,0.8-5ubuntu5.1
2023-10-10T16:23:58,libavahi-common3,amd64,0.8-5ubuntu5.1
2023-10-10T16:23:58,libavahi-core7,amd64,0.8-5ubuntu5.1
2023-10-10T16:23:58,libavahi-glib1,amd64,0.8-5ubuntu5.1
2023-10-10T16:23:58,libavahi-ui-gtk3-0,amd64,0.8-5ubuntu5.1
2023-10-10T16:23:58,libavc1394-0,amd64,0.5.4-5build2
2023-10-10T16:23:58,libavcodec58,amd64,7:4.4.2-0ubuntu0.22.04.1
2023-10-10T16:23:58,libavformat58,amd64,7:4.4.2-0ubuntu0.22.04.1
2023-10-10T16:23:58,libavutil56,amd64,7:4.4.2-0ubuntu0.22.04.1
2023-10-10T16:23:58,libayatana-appindicator3-1,amd64,0.5.90-7ubuntu2
2023-10-10T16:23:58,libayatana-ido3-0.4-0,amd64,0.9.1-1
2023-10-10T16:23:58,libayatana-indicator3-7,amd64,0.9.1-1
2023-10-10T16:23:58,libbabeltrace1,amd64,1.5.8-2build1
2023-10-10T16:23:58,libbabl-0.1-0,amd64,1:0.1.92-1
2023-10-10T16:23:58,libbasicobjects0,amd64,0.6.2-1
2023-10-10T16:23:58,libbdplus0,amd64,0.2.0-1
2023-10-10T16:23:58,libbinutils,amd64,2.38-4ubuntu2.3
2023-10-10T16:23:58,libblas3,amd64,3.10.0-2ubuntu1
2023-10-10T16:23:58,libblkid-dev,amd64,2.37.2-4ubuntu3
2023-10-10T16:23:58,libblkid1,amd64,2.37.2-4ubuntu3
2023-10-10T16:23:58,libblockdev-crypto2,amd64,2.26-1
2023-10-10T16:23:58,libblockdev-fs2,amd64,2.26-1
2023-10-10T16:23:58,libblockdev-loop2,amd64,2.26-1
2023-10-10T16:23:58,libblockdev-part-err2,amd64,2.26-1
2023-10-10T16:23:58,libblockdev-part2,amd64,2.26-1
2023-10-10T16:23:58,libblockdev-swap2,amd64,2.26-1
2023-10-10T16:23:58,libblockdev-utils2,amd64,2.26-1
2023-10-10T16:23:58,libblockdev2,amd64,2.26-1
2023-10-10T16:23:58,libblosc1,amd64,1.21.1+ds2-2
2023-10-10T16:23:58,libbluetooth3,amd64,5.64-0ubuntu1
2023-10-10T16:23:58,libbluray2,amd64,1:1.3.1-1
2023-10-10T16:23:58,libboost-filesystem1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:23:58,libboost-iostreams1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:23:58,libboost-locale1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:23:58,libboost-regex1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:23:58,libboost-thread1.74.0,amd64,1.74.0-14ubuntu3
2023-10-10T16:23:58,libbpf0,amd64,1:0.5.0-1ubuntu22.04.1
2023-10-10T16:23:58,libbrlapi0.8,amd64,6.4-4ubuntu3
2023-10-10T16:23:58,libbrotli-dev,amd64,1.0.9-2build6
2023-10-10T16:23:58,libbrotli1,amd64,1.0.9-2build6
2023-10-10T16:23:58,libbsd0,amd64,0.11.5-1
2023-10-10T16:23:58,libbsd0,i386,0.11.5-1
2023-10-10T16:23:58,libbsh-java,all,2.0b4-20
2023-10-10T16:23:58,libbz2-1.0,amd64,1.0.8-5build1
2023-10-10T16:23:58,libc-ares2,amd64,1.18.1-1ubuntu0.22.04.2
2023-10-10T16:23:58,libc-bin,amd64,2.35-0ubuntu3.4
2023-10-10T16:23:58,libc-dev-bin,amd64,2.35-0ubuntu3.4
2023-10-10T16:23:58,libc6,amd64,2.35-0ubuntu3.4
2023-10-10T16:23:58,libc6,i386,2.35-0ubuntu3.4
2023-10-10T16:23:58,libc6-dbg,amd64,2.35-0ubuntu3.4
2023-10-10T16:23:58,libc6-dev,amd64,2.35-0ubuntu3.4
2023-10-10T16:23:58,libcaca0,amd64,0.99.beta19-2.2ubuntu4
2023-10-10T16:23:58,libcairo-gobject-perl,amd64,1.005-3build1
2023-10-10T16:23:58,libcairo-gobject2,amd64,1.16.0-5ubuntu2
2023-10-10T16:23:58,libcairo-perl,amd64,1.109-2build1
2023-10-10T16:23:58,libcairo-script-interpreter2,amd64,1.16.0-5ubuntu2
2023-10-10T16:23:58,libcairo2,amd64,1.16.0-5ubuntu2
2023-10-10T16:23:58,libcairo2-dev,amd64,1.16.0-5ubuntu2
2023-10-10T16:23:58,libcairomm-1.0-1v5,amd64,1.12.2-4build3
2023-10-10T16:23:58,libcamd2,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:23:58,libcamel-1.2-63,amd64,3.44.4-0ubuntu1.1
2023-10-10T16:23:58,libcanberra-gtk3-0,amd64,0.30-10ubuntu1.22.04.1
2023-10-10T16:23:58,libcanberra-gtk3-module,amd64,0.30-10ubuntu1.22.04.1
2023-10-10T16:23:58,libcanberra-pulse,amd64,0.30-10ubuntu1.22.04.1
2023-10-10T16:23:58,libcanberra0,amd64,0.30-10ubuntu1.22.04.1
2023-10-10T16:23:58,libcap-ng0,amd64,0.7.9-2.2build3
2023-10-10T16:23:58,libcap2,amd64,1:2.44-1ubuntu0.22.04.1
2023-10-10T16:23:58,libcap2,i386,1:2.44-1ubuntu0.22.04.1
2023-10-10T16:23:58,libcap2-bin,amd64,1:2.44-1ubuntu0.22.04.1
2023-10-10T16:23:58,libcbor0.8,amd64,0.8.0-2ubuntu1
2023-10-10T16:23:58,libcc1-0,amd64,12.3.0-1ubuntu1~22.04
2023-10-10T16:23:58,libccolamd2,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:23:58,libcddb2,amd64,1.3.2-7fakesync1
2023-10-10T16:23:58,libcdio-cdda2,amd64,10.2+2.0.0-1build3
2023-10-10T16:23:58,libcdio-paranoia2,amd64,10.2+2.0.0-1build3
2023-10-10T16:23:58,libcdio19,amd64,2.1.0-3build1
2023-10-10T16:23:58,libcdparanoia0,amd64,3.10.2+debian-14build2
2023-10-10T16:23:58,libcdr-0.1-1,amd64,0.1.6-2build2
2023-10-10T16:23:58,libcdt5,amd64,2.42.2-6
2023-10-10T16:23:58,libcfitsio9,amd64,4.0.0-1
2023-10-10T16:23:58,libcgraph6,amd64,2.42.2-6
2023-10-10T16:23:58,libcharls2,amd64,2.3.4-1
2023-10-10T16:23:58,libcheese-gtk25,amd64,41.1-1build1
2023-10-10T16:23:58,libcheese8,amd64,41.1-1build1
2023-10-10T16:23:58,libcholmod3,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:23:58,libchromaprint1,amd64,1.5.1-2
2023-10-10T16:23:58,libclone-perl,amd64,0.45-1build3
2023-10-10T16:23:58,libclucene-contribs1v5,amd64,2.3.3.4+dfsg-1ubuntu5
2023-10-10T16:23:58,libclucene-core1v5,amd64,2.3.3.4+dfsg-1ubuntu5
2023-10-10T16:23:58,libclutter-1.0-0,amd64,1.26.4+dfsg-4build1
2023-10-10T16:23:58,libclutter-1.0-common,all,1.26.4+dfsg-4build1
2023-10-10T16:23:58,libclutter-gst-3.0-0,amd64,3.0.27-2ubuntu1
2023-10-10T16:23:58,libclutter-gtk-1.0-0,amd64,1.8.4-4build2
2023-10-10T16:23:58,libcodec2-1.0,amd64,1.0.1-3
2023-10-10T16:23:58,libcogl-common,all,1.22.8-3build1
2023-10-10T16:23:58,libcogl-pango20,amd64,1.22.8-3build1
2023-10-10T16:23:58,libcogl-path20,amd64,1.22.8-3build1
2023-10-10T16:23:58,libcogl20,amd64,1.22.8-3build1
2023-10-10T16:23:58,libcolamd2,amd64,1:5.10.1+dfsg-4build1
2023-10-10T16:23:58,libcollection4,amd64,0.6.2-1
2023-10-10T16:23:58,libcolord-gtk1,amd64,0.3.0-1
2023-10-10T16:23:58,libcolord2,amd64,1.4.6-1
2023-10-10T16:23:58,libcolorhug2,amd64,1.4.6-1
2023-10-10T16:23:58,libcom-err2,amd64,1.46.5-2ubuntu1.1
2023-10-10T16:23:58,libcom-err2,i386,1.46.5-2ubuntu1.1
2023-10-10T16:23:58,libcommon-sense-perl,amd64,3.75-2build1
2023-10-10T16:23:58,libconfig9,amd64,1.5-0.4build1
2023-10-10T16:23:58,libconfuse-common,all,3.3-2
2023-10-10T16:23:58,libconfuse2,amd64,3.3-2
2023-10-10T16:23:58,libcrack2,amd64,2.9.6-3.4build4
2023-10-10T16:23:58,libcrypt-dev,amd64,1:4.4.27-1
2023-10-10T16:23:58,libcrypt1,amd64,1:4.4.27-1
2023-10-10T16:23:58,libcrypt1,i386,1:4.4.27-1
2023-10-10T16:23:58,libcryptsetup12,amd64,2:2.4.3-1ubuntu1.1
2023-10-10T16:23:58,libctf-nobfd0,amd64,2.38-4ubuntu2.3
2023-10-10T16:23:58,libctf0,amd64,2.38-4ubuntu2.3
2023-10-10T16:23:58,libcue2,amd64,2.2.1-3ubuntu0.1
2023-10-10T16:23:58,libcups2,amd64,2.4.1op1-1ubuntu4.7
2023-10-10T16:23:58,libcupsfilters1,amd64,1.28.15-0ubuntu1.2
2023-10-10T16:23:58,libcupsimage2,amd64,2.4.1op1-1ubuntu4.7
2023-10-10T16:23:58,libcurl3-gnutls,amd64,7.81.0-1ubuntu1.13
2023-10-10T16:23:58,libcurl4,amd64,7.81.0-1ubuntu1.13
2023-10-10T16:23:58,libcurl4-openssl-dev,amd64,7.81.0-1ubuntu1.13
2023-10-10T16:23:58,libdaemon0,amd64,0.14-7.1ubuntu3
2023-10-10T16:23:58,libdata-dump-perl,all,1.25-1
2023-10-10T16:23:58,libdatrie1,amd64,0.2.13-2
2023-10-10T16:23:58,libdav1d5,amd64,0.9.2-1
2023-10-10T16:23:58,libdb5.3,amd64,5.3.28+dfsg1-0.8ubuntu3
2023-10-10T16:23:58,libdbus-1-3,amd64,1.12.20-2ubuntu4.1
2023-10-10T16:23:58,libdbus-1-3,i386,1.12.20-2ubuntu4.1
2023-10-10T16:23:58,libdbus-glib-1-2,amd64,0.112-2build1
2023-10-10T16:23:58,libdbusmenu-glib4,amd64,16.04.1+18.10.20180917-0ubuntu8
2023-10-10T16:23:58,libdbusmenu-gtk3-4,amd64,16.04.1+18.10.20180917-0ubuntu8
2023-10-10T16:23:58,libdc1394-25,amd64,2.2.6-4
2023-10-10T16:23:58,libdca0,amd64,0.0.7-2
2023-10-10T16:23:58,libdconf1,amd64,0.40.0-3
2023-10-10T16:23:58,libde265-0,amd64,1.0.8-1
2023-10-10T16:23:58,libdebconfclient0,amd64,0.261ubuntu1
2023-10-10T16:23:58,libdebuginfod-common,all,0.186-1build1
2023-10-10T16:23:58,libdebuginfod1,amd64,0.186-1build1
2023-10-10T16:23:58,libdee-1.0-4,amd64,1.2.7+17.10.20170616-6ubuntu4
2023-10-10T16:23:58,libdeflate0,amd64,1.10-2
2023-10-10T16:23:58,libdevmapper1.02.1,amd64,2:1.02.175-2.1ubuntu4
2023-10-10T16:23:58,libdhash1,amd64,0.6.2-1
2023-10-10T16:23:58,libdjvulibre-text,all,3.5.28-2build2
2023-10-10T16:23:58,libdjvulibre21,amd64,3.5.28-2build2
2023-10-10T16:23:58,libdns-export1110,amd64,1:9.11.19+dfsg-2.1ubuntu3
2023-10-10T16:23:58,libdotconf0,amd64,1.3-0.3fakesync1build2
2023-10-10T16:23:58,libdouble-conversion3,amd64,3.1.7-4
2023-10-10T16:23:58,libdpkg-perl,all,1.21.1ubuntu2.2
2023-10-10T16:23:58,libdrm-amdgpu1,amd64,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:23:58,libdrm-amdgpu1,i386,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:23:58,libdrm-common,all,2.4.113-2~ubuntu0.22.04.1
2023-10-10T16:23:58,libdrm-dev,amd64,2.4.113-2~ubuntu0.22.04.1
